order_id,product_id,country,phone_number,payment_mode,signup_date,amount,status,errors
ORD02165,PROD02165,Singapore,87654321,UPI,15-06-2024,3165,VALID,
ORD02166,PROD02166,India,9876543210,Credit Card,15-06-2024,3166,VALID,
ORD02167,PROD02167,Singapore,87654321,Debit Card,15-06-2024,3167,VALID,
ORD02168,PROD02168,India,9876543210,Cash,15-06-2024,3168,VALID,
ORD02169,PROD02169,Singapore,87654321,Net Banking,15-06-2024,3169,VALID,
ORD02170,PROD02170,India,9876543210,UPI,15-06-2024,3170,VALID,
ORD02171,PROD02171,Singapore,87654321,Credit Card,15-06-2024,3171,VALID,
ORD02172,PROD02172,India,9876543210,Debit Card,15-06-2024,3172,VALID,
ORD02173,PROD02173,Singapore,87654321,Cash,15-06-2024,3173,VALID,
ORD02174,PROD02174,India,9876543210,Net Banking,15-06-2024,3174,VALID,
ORD02175,PROD02175,Singapore,87654321,UPI,15-06-2024,3175,VALID,
ORD02176,PROD02176,India,9876543210,Credit Card,15-06-2024,3176,VALID,
ORD02177,PROD02177,Singapore,87654321,Debit Card,15-06-2024,3177,VALID,
ORD02178,PROD02178,India,9876543210,Cash,15-06-2024,3178,VALID,
ORD02179,PROD02179,Singapore,87654321,Net Banking,15-06-2024,3179,VALID,
ORD02180,PROD02180,India,9876543210,UPI,15-06-2024,3180,VALID,
ORD02181,PROD02181,Singapore,87654321,Credit Card,15-06-2024,3181,VALID,
ORD02182,PROD02182,India,9876543210,Debit Card,15-06-2024,3182,VALID,
ORD02183,PROD02183,Singapore,87654321,Cash,15-06-2024,3183,VALID,
ORD02184,PROD02184,India,9876543210,Net Banking,15-06-2024,3184,VALID,
ORD02185,PROD02185,Singapore,87654321,UPI,15-06-2024,3185,VALID,
ORD02186,PROD02186,India,9876543210,Credit Card,15-06-2024,3186,VALID,
ORD02187,PROD02187,Singapore,87654321,Debit Card,15-06-2024,3187,VALID,
ORD02188,PROD02188,India,9876543210,Cash,15-06-2024,3188,VALID,
ORD02189,PROD02189,Singapore,87654321,Net Banking,15-06-2024,3189,VALID,
ORD02190,PROD02190,India,9876543210,UPI,15-06-2024,3190,VALID,
ORD02191,PROD02191,Singapore,87654321,Credit Card,15-06-2024,3191,VALID,
ORD02192,PROD02192,India,9876543210,Debit Card,15-06-2024,3192,VALID,
ORD02193,PROD02193,Singapore,87654321,Cash,15-06-2024,3193,VALID,
ORD02194,PROD02194,India,9876543210,Net Banking,15-06-2024,3194,VALID,
ORD02195,PROD02195,Singapore,87654321,UPI,15-06-2024,3195,VALID,
ORD02196,PROD02196,India,9876543210,Credit Card,15-06-2024,3196,VALID,
ORD02197,PROD02197,Singapore,87654321,Debit Card,15-06-2024,3197,VALID,
ORD02198,PROD02198,India,9876543210,Cash,15-06-2024,3198,VALID,
ORD02199,PROD02199,Singapore,87654321,Net Banking,15-06-2024,3199,VALID,
ORD02200,PROD02200,India,9876543210,UPI,15-06-2024,3200,VALID,
ORD02201,PROD02201,Singapore,87654321,Credit Card,15-06-2024,3201,VALID,
ORD02202,PROD02202,India,9876543210,Debit Card,15-06-2024,3202,VALID,
ORD02203,PROD02203,Singapore,87654321,Cash,15-06-2024,3203,VALID,
ORD02204,PROD02204,India,9876543210,Net Banking,15-06-2024,3204,VALID,
ORD02205,PROD02205,Singapore,87654321,UPI,15-06-2024,3205,VALID,
ORD02206,PROD02206,India,9876543210,Credit Card,15-06-2024,3206,VALID,
ORD02207,PROD02207,Singapore,87654321,Debit Card,15-06-2024,3207,VALID,
ORD02208,PROD02208,India,9876543210,Cash,15-06-2024,3208,VALID,
ORD02209,PROD02209,Singapore,87654321,Net Banking,15-06-2024,3209,VALID,
ORD02210,PROD02210,India,9876543210,UPI,15-06-2024,3210,VALID,
ORD02211,PROD02211,Singapore,87654321,Credit Card,15-06-2024,3211,VALID,
ORD02212,PROD02212,India,9876543210,Debit Card,15-06-2024,3212,VALID,
ORD02213,PROD02213,Singapore,87654321,Cash,15-06-2024,3213,VALID,
ORD02214,PROD02214,India,9876543210,Net Banking,15-06-2024,3214,VALID,
ORD02215,PROD02215,Singapore,87654321,UPI,15-06-2024,3215,VALID,
ORD02216,PROD02216,India,9876543210,Credit Card,15-06-2024,3216,VALID,
ORD02217,PROD02217,Singapore,87654321,Debit Card,15-06-2024,3217,VALID,
ORD02218,PROD02218,India,9876543210,Cash,15-06-2024,3218,VALID,
ORD02219,PROD02219,Singapore,87654321,Net Banking,15-06-2024,3219,VALID,
ORD02220,PROD02220,India,9876543210,UPI,15-06-2024,3220,VALID,
ORD02221,PROD02221,Singapore,87654321,Credit Card,15-06-2024,3221,VALID,
ORD02222,PROD02222,India,9876543210,Debit Card,15-06-2024,3222,VALID,
ORD02223,PROD02223,Singapore,87654321,Cash,15-06-2024,3223,VALID,
ORD02224,PROD02224,India,9876543210,Net Banking,15-06-2024,3224,VALID,
ORD02225,PROD02225,Singapore,87654321,UPI,15-06-2024,3225,VALID,
ORD02226,PROD02226,India,9876543210,Credit Card,15-06-2024,3226,VALID,
ORD02227,PROD02227,Singapore,87654321,Debit Card,15-06-2024,3227,VALID,
ORD02228,PROD02228,India,9876543210,Cash,15-06-2024,3228,VALID,
ORD02229,PROD02229,Singapore,87654321,Net Banking,15-06-2024,3229,VALID,
ORD02230,PROD02230,India,9876543210,UPI,15-06-2024,3230,VALID,
ORD02231,PROD02231,Singapore,87654321,Credit Card,15-06-2024,3231,VALID,
ORD02232,PROD02232,India,9876543210,Debit Card,15-06-2024,3232,VALID,
ORD02233,PROD02233,Singapore,87654321,Cash,15-06-2024,3233,VALID,
ORD02234,PROD02234,India,9876543210,Net Banking,15-06-2024,3234,VALID,
ORD02235,PROD02235,Singapore,87654321,UPI,15-06-2024,3235,VALID,
ORD02236,PROD02236,India,9876543210,Credit Card,15-06-2024,3236,VALID,
ORD02237,PROD02237,Singapore,87654321,Debit Card,15-06-2024,3237,VALID,
ORD02238,PROD02238,India,9876543210,Cash,15-06-2024,3238,VALID,
ORD02239,PROD02239,Singapore,87654321,Net Banking,15-06-2024,3239,VALID,
ORD02240,PROD02240,India,9876543210,UPI,15-06-2024,3240,VALID,
ORD02241,PROD02241,Singapore,87654321,Credit Card,15-06-2024,3241,VALID,
ORD02242,PROD02242,India,9876543210,Debit Card,15-06-2024,3242,VALID,
ORD02243,PROD02243,Singapore,87654321,Cash,15-06-2024,3243,VALID,
ORD02244,PROD02244,India,9876543210,Net Banking,15-06-2024,3244,VALID,
ORD02245,PROD02245,Singapore,87654321,UPI,15-06-2024,3245,VALID,
ORD02246,PROD02246,India,9876543210,Credit Card,15-06-2024,3246,VALID,
ORD02247,PROD02247,Singapore,87654321,Debit Card,15-06-2024,3247,VALID,
ORD02248,PROD02248,India,9876543210,Cash,15-06-2024,3248,VALID,
ORD02249,PROD02249,Singapore,87654321,Net Banking,15-06-2024,3249,VALID,
ORD02250,PROD02250,India,9876543210,UPI,15-06-2024,3250,VALID,
ORD02251,PROD02251,Singapore,87654321,Credit Card,15-06-2024,3251,VALID,
ORD02252,PROD02252,India,9876543210,Debit Card,15-06-2024,3252,VALID,
ORD02253,PROD02253,Singapore,87654321,Cash,15-06-2024,3253,VALID,
ORD02254,PROD02254,India,9876543210,Net Banking,15-06-2024,3254,VALID,
ORD02255,PROD02255,Singapore,87654321,UPI,15-06-2024,3255,VALID,
ORD02256,PROD02256,India,9876543210,Credit Card,15-06-2024,3256,VALID,
ORD02257,PROD02257,Singapore,87654321,Debit Card,15-06-2024,3257,VALID,
ORD02258,PROD02258,India,9876543210,Cash,15-06-2024,3258,VALID,
ORD02259,PROD02259,Singapore,87654321,Net Banking,15-06-2024,3259,VALID,
ORD02260,PROD02260,India,9876543210,UPI,15-06-2024,3260,VALID,
ORD02261,PROD02261,Singapore,87654321,Credit Card,15-06-2024,3261,VALID,
ORD02262,PROD02262,India,9876543210,Debit Card,15-06-2024,3262,VALID,
ORD02263,PROD02263,Singapore,87654321,Cash,15-06-2024,3263,VALID,
ORD02264,PROD02264,India,9876543210,Net Banking,15-06-2024,3264,VALID,
ORD02265,PROD02265,Singapore,87654321,UPI,15-06-2024,3265,VALID,
ORD02266,PROD02266,India,9876543210,Credit Card,15-06-2024,3266,VALID,
ORD02267,PROD02267,Singapore,87654321,Debit Card,15-06-2024,3267,VALID,
ORD02268,PROD02268,India,9876543210,Cash,15-06-2024,3268,VALID,
ORD02269,PROD02269,Singapore,87654321,Net Banking,15-06-2024,3269,VALID,
ORD02270,PROD02270,India,9876543210,UPI,15-06-2024,3270,VALID,
ORD02271,PROD02271,Singapore,87654321,Credit Card,15-06-2024,3271,VALID,
ORD02272,PROD02272,India,9876543210,Debit Card,15-06-2024,3272,VALID,
ORD02273,PROD02273,Singapore,87654321,Cash,15-06-2024,3273,VALID,
ORD02274,PROD02274,India,9876543210,Net Banking,15-06-2024,3274,VALID,
ORD02275,PROD02275,Singapore,87654321,UPI,15-06-2024,3275,VALID,
ORD02276,PROD02276,India,9876543210,Credit Card,15-06-2024,3276,VALID,
ORD02277,PROD02277,Singapore,87654321,Debit Card,15-06-2024,3277,VALID,
ORD02278,PROD02278,India,9876543210,Cash,15-06-2024,3278,VALID,
ORD02279,PROD02279,Singapore,87654321,Net Banking,15-06-2024,3279,VALID,
ORD02280,PROD02280,India,9876543210,UPI,15-06-2024,3280,VALID,
ORD02281,PROD02281,Singapore,87654321,Credit Card,15-06-2024,3281,VALID,
ORD02282,PROD02282,India,9876543210,Debit Card,15-06-2024,3282,VALID,
ORD02283,PROD02283,Singapore,87654321,Cash,15-06-2024,3283,VALID,
ORD02284,PROD02284,India,9876543210,Net Banking,15-06-2024,3284,VALID,
ORD02285,PROD02285,Singapore,87654321,UPI,15-06-2024,3285,VALID,
ORD02286,PROD02286,India,9876543210,Credit Card,15-06-2024,3286,VALID,
ORD02287,PROD02287,Singapore,87654321,Debit Card,15-06-2024,3287,VALID,
ORD02288,PROD02288,India,9876543210,Cash,15-06-2024,3288,VALID,
ORD02289,PROD02289,Singapore,87654321,Net Banking,15-06-2024,3289,VALID,
ORD02290,PROD02290,India,9876543210,UPI,15-06-2024,3290,VALID,
ORD02291,PROD02291,Singapore,87654321,Credit Card,15-06-2024,3291,VALID,
ORD02292,PROD02292,India,9876543210,Debit Card,15-06-2024,3292,VALID,
ORD02293,PROD02293,Singapore,87654321,Cash,15-06-2024,3293,VALID,
ORD02294,PROD02294,India,9876543210,Net Banking,15-06-2024,3294,VALID,
ORD02295,PROD02295,Singapore,87654321,UPI,15-06-2024,3295,VALID,
ORD02296,PROD02296,India,9876543210,Credit Card,15-06-2024,3296,VALID,
ORD02297,PROD02297,Singapore,87654321,Debit Card,15-06-2024,3297,VALID,
ORD02298,PROD02298,India,9876543210,Cash,15-06-2024,3298,VALID,
ORD02299,PROD02299,Singapore,87654321,Net Banking,15-06-2024,3299,VALID,
ORD02300,PROD02300,India,9876543210,UPI,15-06-2024,3300,VALID,
ORD02301,PROD02301,Singapore,87654321,Credit Card,15-06-2024,3301,VALID,
ORD02302,PROD02302,India,9876543210,Debit Card,15-06-2024,3302,VALID,
ORD02303,PROD02303,Singapore,87654321,Cash,15-06-2024,3303,VALID,
ORD02304,PROD02304,India,9876543210,Net Banking,15-06-2024,3304,VALID,
ORD02305,PROD02305,Singapore,87654321,UPI,15-06-2024,3305,VALID,
ORD02306,PROD02306,India,9876543210,Credit Card,15-06-2024,3306,VALID,
ORD02307,PROD02307,Singapore,87654321,Debit Card,15-06-2024,3307,VALID,
ORD02308,PROD02308,India,9876543210,Cash,15-06-2024,3308,VALID,
ORD02309,PROD02309,Singapore,87654321,Net Banking,15-06-2024,3309,VALID,
ORD02310,PROD02310,India,9876543210,UPI,15-06-2024,3310,VALID,
ORD02311,PROD02311,Singapore,87654321,Credit Card,15-06-2024,3311,VALID,
ORD02312,PROD02312,India,9876543210,Debit Card,15-06-2024,3312,VALID,
ORD02313,PROD02313,Singapore,87654321,Cash,15-06-2024,3313,VALID,
ORD02314,PROD02314,India,9876543210,Net Banking,15-06-2024,3314,VALID,
ORD02315,PROD02315,Singapore,87654321,UPI,15-06-2024,3315,VALID,
ORD02316,PROD02316,India,9876543210,Credit Card,15-06-2024,3316,VALID,
ORD02317,PROD02317,Singapore,87654321,Debit Card,15-06-2024,3317,VALID,
ORD02318,PROD02318,India,9876543210,Cash,15-06-2024,3318,VALID,
ORD02319,PROD02319,Singapore,87654321,Net Banking,15-06-2024,3319,VALID,
ORD02320,PROD02320,India,9876543210,UPI,15-06-2024,3320,VALID,
ORD02321,PROD02321,Singapore,87654321,Credit Card,15-06-2024,3321,VALID,
ORD02322,PROD02322,India,9876543210,Debit Card,15-06-2024,3322,VALID,
ORD02323,PROD02323,Singapore,87654321,Cash,15-06-2024,3323,VALID,
ORD02324,PROD02324,India,9876543210,Net Banking,15-06-2024,3324,VALID,
ORD02325,PROD02325,Singapore,87654321,UPI,15-06-2024,3325,VALID,
ORD02326,PROD02326,India,9876543210,Credit Card,15-06-2024,3326,VALID,
ORD02327,PROD02327,Singapore,87654321,Debit Card,15-06-2024,3327,VALID,
ORD02328,PROD02328,India,9876543210,Cash,15-06-2024,3328,VALID,
ORD02329,PROD02329,Singapore,87654321,Net Banking,15-06-2024,3329,VALID,
ORD02330,PROD02330,India,9876543210,UPI,15-06-2024,3330,VALID,
ORD02331,PROD02331,Singapore,87654321,Credit Card,15-06-2024,3331,VALID,
ORD02332,PROD02332,India,9876543210,Debit Card,15-06-2024,3332,VALID,
ORD02333,PROD02333,Singapore,87654321,Cash,15-06-2024,3333,VALID,
ORD02334,PROD02334,India,9876543210,Net Banking,15-06-2024,3334,VALID,
ORD02335,PROD02335,Singapore,87654321,UPI,15-06-2024,3335,VALID,
ORD02336,PROD02336,India,9876543210,Credit Card,15-06-2024,3336,VALID,
ORD02337,PROD02337,Singapore,87654321,Debit Card,15-06-2024,3337,VALID,
ORD02338,PROD02338,India,9876543210,Cash,15-06-2024,3338,VALID,
ORD02339,PROD02339,Singapore,87654321,Net Banking,15-06-2024,3339,VALID,
ORD02340,PROD02340,India,9876543210,UPI,15-06-2024,3340,VALID,
ORD02341,PROD02341,Singapore,87654321,Credit Card,15-06-2024,3341,VALID,
ORD02342,PROD02342,India,9876543210,Debit Card,15-06-2024,3342,VALID,
ORD02343,PROD02343,Singapore,87654321,Cash,15-06-2024,3343,VALID,
ORD02344,PROD02344,India,9876543210,Net Banking,15-06-2024,3344,VALID,
ORD02345,PROD02345,Singapore,87654321,UPI,15-06-2024,3345,VALID,
ORD02346,PROD02346,India,9876543210,Credit Card,15-06-2024,3346,VALID,
