order_id,product_id,country,phone_number,payment_mode,signup_date,amount,status,errors
ORD00105,PROD00105,Singapore,87654321,UPI,15-06-2024,1105,VALID,
ORD00106,PROD00106,India,9876543210,Credit Card,15-06-2024,1106,VALID,
ORD00107,PROD00107,Singapore,87654321,Debit Card,15-06-2024,1107,VALID,
ORD00108,PROD00108,India,9876543210,Cash,15-06-2024,1108,VALID,
ORD00109,PROD00109,Singapore,87654321,Net Banking,15-06-2024,1109,VALID,
ORD00110,PROD00110,India,9876543210,UPI,15-06-2024,1110,VALID,
ORD00111,PROD00111,Singapore,87654321,Credit Card,15-06-2024,1111,VALID,
ORD00112,PROD00112,India,9876543210,Debit Card,15-06-2024,1112,VALID,
ORD00113,PROD00113,Singapore,87654321,Cash,15-06-2024,1113,VALID,
ORD00114,PROD00114,India,9876543210,Net Banking,15-06-2024,1114,VALID,
ORD00115,PROD00115,Singapore,87654321,UPI,15-06-2024,1115,VALID,
ORD00116,PROD00116,India,9876543210,Credit Card,15-06-2024,1116,VALID,
ORD00117,PROD00117,Singapore,87654321,Debit Card,15-06-2024,1117,VALID,
ORD00118,PROD00118,India,9876543210,Cash,15-06-2024,1118,VALID,
ORD00119,PROD00119,Singapore,87654321,Net Banking,15-06-2024,1119,VALID,
ORD00120,PROD00120,India,9876543210,UPI,15-06-2024,1120,VALID,
ORD00121,PROD00121,Singapore,87654321,Credit Card,15-06-2024,1121,VALID,
ORD00122,PROD00122,India,9876543210,Debit Card,15-06-2024,1122,VALID,
ORD00123,PROD00123,Singapore,87654321,Cash,15-06-2024,1123,VALID,
ORD00124,PROD00124,India,9876543210,Net Banking,15-06-2024,1124,VALID,
ORD00125,PROD00125,Singapore,87654321,UPI,15-06-2024,1125,VALID,
ORD00126,PROD00126,India,9876543210,Credit Card,15-06-2024,1126,VALID,
ORD00127,PROD00127,Singapore,87654321,Debit Card,15-06-2024,1127,VALID,
ORD00128,PROD00128,India,9876543210,Cash,15-06-2024,1128,VALID,
ORD00129,PROD00129,Singapore,87654321,Net Banking,15-06-2024,1129,VALID,
ORD00130,PROD00130,India,9876543210,UPI,15-06-2024,1130,VALID,
ORD00131,PROD00131,Singapore,87654321,Credit Card,15-06-2024,1131,VALID,
ORD00132,PROD00132,India,9876543210,Debit Card,15-06-2024,1132,VALID,
ORD00133,PROD00133,Singapore,87654321,Cash,15-06-2024,1133,VALID,
ORD00134,PROD00134,India,9876543210,Net Banking,15-06-2024,1134,VALID,
ORD00135,PROD00135,Singapore,87654321,UPI,15-06-2024,1135,VALID,
ORD00136,PROD00136,India,9876543210,Credit Card,15-06-2024,1136,VALID,
ORD00137,PROD00137,Singapore,87654321,Debit Card,15-06-2024,1137,VALID,
ORD00138,PROD00138,India,9876543210,Cash,15-06-2024,1138,VALID,
ORD00139,PROD00139,Singapore,87654321,Net Banking,15-06-2024,1139,VALID,
ORD00140,PROD00140,India,9876543210,UPI,15-06-2024,1140,VALID,
ORD00141,PROD00141,Singapore,87654321,Credit Card,15-06-2024,1141,VALID,
ORD00142,PROD00142,India,9876543210,Debit Card,15-06-2024,1142,VALID,
ORD00143,PROD00143,Singapore,87654321,Cash,15-06-2024,1143,VALID,
ORD00144,PROD00144,India,9876543210,Net Banking,15-06-2024,1144,VALID,
ORD00145,PROD00145,Singapore,87654321,UPI,15-06-2024,1145,VALID,
ORD00146,PROD00146,India,9876543210,Credit Card,15-06-2024,1146,VALID,
ORD00147,PROD00147,Singapore,87654321,Debit Card,15-06-2024,1147,VALID,
ORD00148,PROD00148,India,9876543210,Cash,15-06-2024,1148,VALID,
ORD00149,PROD00149,Singapore,87654321,Net Banking,15-06-2024,1149,VALID,
ORD00150,PROD00150,India,9876543210,UPI,15-06-2024,1150,VALID,
ORD00151,PROD00151,Singapore,87654321,Credit Card,15-06-2024,1151,VALID,
ORD00152,PROD00152,India,9876543210,Debit Card,15-06-2024,1152,VALID,
ORD00153,PROD00153,Singapore,87654321,Cash,15-06-2024,1153,VALID,
ORD00154,PROD00154,India,9876543210,Net Banking,15-06-2024,1154,VALID,
ORD00155,PROD00155,Singapore,87654321,UPI,15-06-2024,1155,VALID,
ORD00156,PROD00156,India,9876543210,Credit Card,15-06-2024,1156,VALID,
ORD00157,PROD00157,Singapore,87654321,Debit Card,15-06-2024,1157,VALID,
ORD00158,PROD00158,India,9876543210,Cash,15-06-2024,1158,VALID,
ORD00159,PROD00159,Singapore,87654321,Net Banking,15-06-2024,1159,VALID,
ORD00160,PROD00160,India,9876543210,UPI,15-06-2024,1160,VALID,
ORD00161,PROD00161,Singapore,87654321,Credit Card,15-06-2024,1161,VALID,
ORD00162,PROD00162,India,9876543210,Debit Card,15-06-2024,1162,VALID,
ORD00163,PROD00163,Singapore,87654321,Cash,15-06-2024,1163,VALID,
ORD00164,PROD00164,India,9876543210,Net Banking,15-06-2024,1164,VALID,
ORD00165,PROD00165,Singapore,87654321,UPI,15-06-2024,1165,VALID,
ORD00166,PROD00166,India,9876543210,Credit Card,15-06-2024,1166,VALID,
ORD00167,PROD00167,Singapore,87654321,Debit Card,15-06-2024,1167,VALID,
ORD00168,PROD00168,India,9876543210,Cash,15-06-2024,1168,VALID,
ORD00169,PROD00169,Singapore,87654321,Net Banking,15-06-2024,1169,VALID,
ORD00170,PROD00170,India,9876543210,UPI,15-06-2024,1170,VALID,
ORD00171,PROD00171,Singapore,87654321,Credit Card,15-06-2024,1171,VALID,
ORD00172,PROD00172,India,9876543210,Debit Card,15-06-2024,1172,VALID,
ORD00173,PROD00173,Singapore,87654321,Cash,15-06-2024,1173,VALID,
ORD00174,PROD00174,India,9876543210,Net Banking,15-06-2024,1174,VALID,
ORD00175,PROD00175,Singapore,87654321,UPI,15-06-2024,1175,VALID,
ORD00176,PROD00176,India,9876543210,Credit Card,15-06-2024,1176,VALID,
ORD00177,PROD00177,Singapore,87654321,Debit Card,15-06-2024,1177,VALID,
ORD00178,PROD00178,India,9876543210,Cash,15-06-2024,1178,VALID,
ORD00179,PROD00179,Singapore,87654321,Net Banking,15-06-2024,1179,VALID,
ORD00180,PROD00180,India,9876543210,UPI,15-06-2024,1180,VALID,
ORD00181,PROD00181,Singapore,87654321,Credit Card,15-06-2024,1181,VALID,
ORD00182,PROD00182,India,9876543210,Debit Card,15-06-2024,1182,VALID,
ORD00183,PROD00183,Singapore,87654321,Cash,15-06-2024,1183,VALID,
ORD00184,PROD00184,India,9876543210,Net Banking,15-06-2024,1184,VALID,
ORD00185,PROD00185,Singapore,87654321,UPI,15-06-2024,1185,VALID,
ORD00186,PROD00186,India,9876543210,Credit Card,15-06-2024,1186,VALID,
ORD00187,PROD00187,Singapore,87654321,Debit Card,15-06-2024,1187,VALID,
ORD00188,PROD00188,India,9876543210,Cash,15-06-2024,1188,VALID,
ORD00189,PROD00189,Singapore,87654321,Net Banking,15-06-2024,1189,VALID,
ORD00190,PROD00190,India,9876543210,UPI,15-06-2024,1190,VALID,
ORD00191,PROD00191,Singapore,87654321,Credit Card,15-06-2024,1191,VALID,
ORD00192,PROD00192,India,9876543210,Debit Card,15-06-2024,1192,VALID,
ORD00193,PROD00193,Singapore,87654321,Cash,15-06-2024,1193,VALID,
ORD00194,PROD00194,India,9876543210,Net Banking,15-06-2024,1194,VALID,
ORD00195,PROD00195,Singapore,87654321,UPI,15-06-2024,1195,VALID,
ORD00196,PROD00196,India,9876543210,Credit Card,15-06-2024,1196,VALID,
ORD00197,PROD00197,Singapore,87654321,Debit Card,15-06-2024,1197,VALID,
ORD00198,PROD00198,India,9876543210,Cash,15-06-2024,1198,VALID,
ORD00199,PROD00199,Singapore,87654321,Net Banking,15-06-2024,1199,VALID,
ORD00200,PROD00200,India,9876543210,UPI,15-06-2024,1200,VALID,
ORD00201,PROD00201,Singapore,87654321,Credit Card,15-06-2024,1201,VALID,
ORD00202,PROD00202,India,9876543210,Debit Card,15-06-2024,1202,VALID,
ORD00203,PROD00203,Singapore,87654321,Cash,15-06-2024,1203,VALID,
ORD00204,PROD00204,India,9876543210,Net Banking,15-06-2024,1204,VALID,
ORD00205,PROD00205,Singapore,87654321,UPI,15-06-2024,1205,VALID,
ORD00206,PROD00206,India,9876543210,Credit Card,15-06-2024,1206,VALID,
ORD00207,PROD00207,Singapore,87654321,Debit Card,15-06-2024,1207,VALID,
ORD00208,PROD00208,India,9876543210,Cash,15-06-2024,1208,VALID,
ORD00209,PROD00209,Singapore,87654321,Net Banking,15-06-2024,1209,VALID,
ORD00210,PROD00210,India,9876543210,UPI,15-06-2024,1210,VALID,
ORD00211,PROD00211,Singapore,87654321,Credit Card,15-06-2024,1211,VALID,
ORD00212,PROD00212,India,9876543210,Debit Card,15-06-2024,1212,VALID,
ORD00213,PROD00213,Singapore,87654321,Cash,15-06-2024,1213,VALID,
ORD00214,PROD00214,India,9876543210,Net Banking,15-06-2024,1214,VALID,
ORD00215,PROD00215,Singapore,87654321,UPI,15-06-2024,1215,VALID,
ORD00216,PROD00216,India,9876543210,Credit Card,15-06-2024,1216,VALID,
ORD00217,PROD00217,Singapore,87654321,Debit Card,15-06-2024,1217,VALID,
ORD00218,PROD00218,India,9876543210,Cash,15-06-2024,1218,VALID,
ORD00219,PROD00219,Singapore,87654321,Net Banking,15-06-2024,1219,VALID,
ORD00220,PROD00220,India,9876543210,UPI,15-06-2024,1220,VALID,
ORD00221,PROD00221,Singapore,87654321,Credit Card,15-06-2024,1221,VALID,
ORD00222,PROD00222,India,9876543210,Debit Card,15-06-2024,1222,VALID,
ORD00223,PROD00223,Singapore,87654321,Cash,15-06-2024,1223,VALID,
ORD00224,PROD00224,India,9876543210,Net Banking,15-06-2024,1224,VALID,
ORD00225,PROD00225,Singapore,87654321,UPI,15-06-2024,1225,VALID,
ORD00226,PROD00226,India,9876543210,Credit Card,15-06-2024,1226,VALID,
ORD00227,PROD00227,Singapore,87654321,Debit Card,15-06-2024,1227,VALID,
ORD00228,PROD00228,India,9876543210,Cash,15-06-2024,1228,VALID,
ORD00229,PROD00229,Singapore,87654321,Net Banking,15-06-2024,1229,VALID,
ORD00230,PROD00230,India,9876543210,UPI,15-06-2024,1230,VALID,
ORD00231,PROD00231,Singapore,87654321,Credit Card,15-06-2024,1231,VALID,
ORD00232,PROD00232,India,9876543210,Debit Card,15-06-2024,1232,VALID,
ORD00233,PROD00233,Singapore,87654321,Cash,15-06-2024,1233,VALID,
ORD00234,PROD00234,India,9876543210,Net Banking,15-06-2024,1234,VALID,
ORD00235,PROD00235,Singapore,87654321,UPI,15-06-2024,1235,VALID,
ORD00236,PROD00236,India,9876543210,Credit Card,15-06-2024,1236,VALID,
ORD00237,PROD00237,Singapore,87654321,Debit Card,15-06-2024,1237,VALID,
ORD00238,PROD00238,India,9876543210,Cash,15-06-2024,1238,VALID,
ORD00239,PROD00239,Singapore,87654321,Net Banking,15-06-2024,1239,VALID,
ORD00240,PROD00240,India,9876543210,UPI,15-06-2024,1240,VALID,
ORD00241,PROD00241,Singapore,87654321,Credit Card,15-06-2024,1241,VALID,
ORD00242,PROD00242,India,9876543210,Debit Card,15-06-2024,1242,VALID,
ORD00243,PROD00243,Singapore,87654321,Cash,15-06-2024,1243,VALID,
ORD00244,PROD00244,India,9876543210,Net Banking,15-06-2024,1244,VALID,
ORD00245,PROD00245,Singapore,87654321,UPI,15-06-2024,1245,VALID,
ORD00246,PROD00246,India,9876543210,Credit Card,15-06-2024,1246,VALID,
ORD00247,PROD00247,Singapore,87654321,Debit Card,15-06-2024,1247,VALID,
ORD00248,PROD00248,India,9876543210,Cash,15-06-2024,1248,VALID,
ORD00249,PROD00249,Singapore,87654321,Net Banking,15-06-2024,1249,VALID,
ORD00250,PROD00250,India,9876543210,UPI,15-06-2024,1250,VALID,
ORD00251,PROD00251,Singapore,87654321,Credit Card,15-06-2024,1251,VALID,
ORD00252,PROD00252,India,9876543210,Debit Card,15-06-2024,1252,VALID,
ORD00253,PROD00253,Singapore,87654321,Cash,15-06-2024,1253,VALID,
ORD00254,PROD00254,India,9876543210,Net Banking,15-06-2024,1254,VALID,
ORD00255,PROD00255,Singapore,87654321,UPI,15-06-2024,1255,VALID,
ORD00256,PROD00256,India,9876543210,Credit Card,15-06-2024,1256,VALID,
ORD00257,PROD00257,Singapore,87654321,Debit Card,15-06-2024,1257,VALID,
ORD00258,PROD00258,India,9876543210,Cash,15-06-2024,1258,VALID,
ORD00259,PROD00259,Singapore,87654321,Net Banking,15-06-2024,1259,VALID,
ORD00260,PROD00260,India,9876543210,UPI,15-06-2024,1260,VALID,
ORD00261,PROD00261,Singapore,87654321,Credit Card,15-06-2024,1261,VALID,
ORD00262,PROD00262,India,9876543210,Debit Card,15-06-2024,1262,VALID,
ORD00263,PROD00263,Singapore,87654321,Cash,15-06-2024,1263,VALID,
ORD00264,PROD00264,India,9876543210,Net Banking,15-06-2024,1264,VALID,
ORD00265,PROD00265,Singapore,87654321,UPI,15-06-2024,1265,VALID,
ORD00266,PROD00266,India,9876543210,Credit Card,15-06-2024,1266,VALID,
ORD00267,PROD00267,Singapore,87654321,Debit Card,15-06-2024,1267,VALID,
ORD00268,PROD00268,India,9876543210,Cash,15-06-2024,1268,VALID,
ORD00269,PROD00269,Singapore,87654321,Net Banking,15-06-2024,1269,VALID,
ORD00270,PROD00270,India,9876543210,UPI,15-06-2024,1270,VALID,
ORD00271,PROD00271,Singapore,87654321,Credit Card,15-06-2024,1271,VALID,
ORD00272,PROD00272,India,9876543210,Debit Card,15-06-2024,1272,VALID,
ORD00273,PROD00273,Singapore,87654321,Cash,15-06-2024,1273,VALID,
ORD00274,PROD00274,India,9876543210,Net Banking,15-06-2024,1274,VALID,
ORD00275,PROD00275,Singapore,87654321,UPI,15-06-2024,1275,VALID,
ORD00276,PROD00276,India,9876543210,Credit Card,15-06-2024,1276,VALID,
ORD00277,PROD00277,Singapore,87654321,Debit Card,15-06-2024,1277,VALID,
ORD00278,PROD00278,India,9876543210,Cash,15-06-2024,1278,VALID,
ORD00279,PROD00279,Singapore,87654321,Net Banking,15-06-2024,1279,VALID,
ORD00280,PROD00280,India,9876543210,UPI,15-06-2024,1280,VALID,
ORD00281,PROD00281,Singapore,87654321,Credit Card,15-06-2024,1281,VALID,
ORD00282,PROD00282,India,9876543210,Debit Card,15-06-2024,1282,VALID,
ORD00283,PROD00283,Singapore,87654321,Cash,15-06-2024,1283,VALID,
ORD00284,PROD00284,India,9876543210,Net Banking,15-06-2024,1284,VALID,
ORD00285,PROD00285,Singapore,87654321,UPI,15-06-2024,1285,VALID,
ORD00286,PROD00286,India,9876543210,Credit Card,15-06-2024,1286,VALID,
ORD00287,PROD00287,Singapore,87654321,Debit Card,15-06-2024,1287,VALID,
ORD00288,PROD00288,India,9876543210,Cash,15-06-2024,1288,VALID,
ORD00289,PROD00289,Singapore,87654321,Net Banking,15-06-2024,1289,VALID,
ORD00290,PROD00290,India,9876543210,UPI,15-06-2024,1290,VALID,
ORD00291,PROD00291,Singapore,87654321,Credit Card,15-06-2024,1291,VALID,
ORD00292,PROD00292,India,9876543210,Debit Card,15-06-2024,1292,VALID,
ORD00293,PROD00293,Singapore,87654321,Cash,15-06-2024,1293,VALID,
ORD00294,PROD00294,India,9876543210,Net Banking,15-06-2024,1294,VALID,
ORD00295,PROD00295,Singapore,87654321,UPI,15-06-2024,1295,VALID,
ORD00296,PROD00296,India,9876543210,Credit Card,15-06-2024,1296,VALID,
ORD00297,PROD00297,Singapore,87654321,Debit Card,15-06-2024,1297,VALID,
ORD00298,PROD00298,India,9876543210,Cash,15-06-2024,1298,VALID,
ORD00299,PROD00299,Singapore,87654321,Net Banking,15-06-2024,1299,VALID,
ORD00300,PROD00300,India,9876543210,UPI,15-06-2024,1300,VALID,
ORD00301,PROD00301,Singapore,87654321,Credit Card,15-06-2024,1301,VALID,
ORD00302,PROD00302,India,9876543210,Debit Card,15-06-2024,1302,VALID,
ORD00303,PROD00303,Singapore,87654321,Cash,15-06-2024,1303,VALID,
ORD00304,PROD00304,India,9876543210,Net Banking,15-06-2024,1304,VALID,
ORD00305,PROD00305,Singapore,87654321,UPI,15-06-2024,1305,VALID,
ORD00306,PROD00306,India,9876543210,Credit Card,15-06-2024,1306,VALID,
ORD00307,PROD00307,Singapore,87654321,Debit Card,15-06-2024,1307,VALID,
ORD00308,PROD00308,India,9876543210,Cash,15-06-2024,1308,VALID,
ORD00309,PROD00309,Singapore,87654321,Net Banking,15-06-2024,1309,VALID,
ORD00310,PROD00310,India,9876543210,UPI,15-06-2024,1310,VALID,
ORD00311,PROD00311,Singapore,87654321,Credit Card,15-06-2024,1311,VALID,
ORD00312,PROD00312,India,9876543210,Debit Card,15-06-2024,1312,VALID,
ORD00313,PROD00313,Singapore,87654321,Cash,15-06-2024,1313,VALID,
ORD00314,PROD00314,India,9876543210,Net Banking,15-06-2024,1314,VALID,
ORD00315,PROD00315,Singapore,87654321,UPI,15-06-2024,1315,VALID,
ORD00316,PROD00316,India,9876543210,Credit Card,15-06-2024,1316,VALID,
ORD00317,PROD00317,Singapore,87654321,Debit Card,15-06-2024,1317,VALID,
ORD00318,PROD00318,India,9876543210,Cash,15-06-2024,1318,VALID,
ORD00319,PROD00319,Singapore,87654321,Net Banking,15-06-2024,1319,VALID,
ORD00320,PROD00320,India,9876543210,UPI,15-06-2024,1320,VALID,
ORD00321,PROD00321,Singapore,87654321,Credit Card,15-06-2024,1321,VALID,
ORD00322,PROD00322,India,9876543210,Debit Card,15-06-2024,1322,VALID,
ORD00323,PROD00323,Singapore,87654321,Cash,15-06-2024,1323,VALID,
ORD00324,PROD00324,India,9876543210,Net Banking,15-06-2024,1324,VALID,
ORD00325,PROD00325,Singapore,87654321,UPI,15-06-2024,1325,VALID,
ORD00326,PROD00326,India,9876543210,Credit Card,15-06-2024,1326,VALID,
ORD00327,PROD00327,Singapore,87654321,Debit Card,15-06-2024,1327,VALID,
ORD00328,PROD00328,India,9876543210,Cash,15-06-2024,1328,VALID,
ORD00329,PROD00329,Singapore,87654321,Net Banking,15-06-2024,1329,VALID,
ORD00330,PROD00330,India,9876543210,UPI,15-06-2024,1330,VALID,
ORD00331,PROD00331,Singapore,87654321,Credit Card,15-06-2024,1331,VALID,
ORD00332,PROD00332,India,9876543210,Debit Card,15-06-2024,1332,VALID,
ORD00333,PROD00333,Singapore,87654321,Cash,15-06-2024,1333,VALID,
ORD00334,PROD00334,India,9876543210,Net Banking,15-06-2024,1334,VALID,
ORD00335,PROD00335,Singapore,87654321,UPI,15-06-2024,1335,VALID,
ORD00336,PROD00336,India,9876543210,Credit Card,15-06-2024,1336,VALID,
ORD00337,PROD00337,Singapore,87654321,Debit Card,15-06-2024,1337,VALID,
ORD00338,PROD00338,India,9876543210,Cash,15-06-2024,1338,VALID,
ORD00339,PROD00339,Singapore,87654321,Net Banking,15-06-2024,1339,VALID,
ORD00340,PROD00340,India,9876543210,UPI,15-06-2024,1340,VALID,
ORD00341,PROD00341,Singapore,87654321,Credit Card,15-06-2024,1341,VALID,
ORD00342,PROD00342,India,9876543210,Debit Card,15-06-2024,1342,VALID,
ORD00343,PROD00343,Singapore,87654321,Cash,15-06-2024,1343,VALID,
ORD00344,PROD00344,India,9876543210,Net Banking,15-06-2024,1344,VALID,
ORD00345,PROD00345,Singapore,87654321,UPI,15-06-2024,1345,VALID,
ORD00346,PROD00346,India,9876543210,Credit Card,15-06-2024,1346,VALID,
